maintenance_id,property_id,agent_id,owner_id,description,maintenance_type,cost,maintenance_date
854,720,199,503,Fix Painting at property,Painting,1270,2024-06-17
855,720,199,503,Install Roof at property,Roof,238,2024-10-29
856,720,199,503,Repair Plumbing at property,Plumbing,1121,2024-08-16
857,721,164,1684,Install Electrical at property,Electrical,1998,2021-05-16
858,722,33,98,Install Roof at property,Roof,1202,2024-12-20
859,722,33,98,Install HVAC at property,HVAC,429,2024-04-24
860,729,8,444,Replace Cleaning at property,Cleaning,3061,2024-10-04
861,729,8,444,Fix Painting at property,Painting,4244,2024-06-06
862,729,8,444,Repair Painting at property,Painting,5929,2024-08-28
863,731,76,660,Fix Electrical at property,Electrical,994,2024-12-12
864,731,76,660,Install HVAC at property,HVAC,2341,2024-11-20
865,731,76,660,Install Cleaning at property,Cleaning,1656,2024-10-24
866,731,76,660,Repair Appliances at property,Appliances,604,2024-12-06
867,733,143,464,Replace Roof at property,Roof,1979,2024-07-24
868,734,165,1361,Repair Roof at property,Roof,2194,2024-09-21
869,734,165,1361,Install Painting at property,Painting,1804,2024-11-07
870,737,166,509,Repair Appliances at property,Appliances,1699,2024-11-02
871,738,56,653,Install Appliances at property,Appliances,2479,2020-09-12
872,742,31,572,Repair HVAC at property,HVAC,4997,2024-08-31
873,742,31,572,Fix HVAC at property,HVAC,1901,2024-11-10
874,744,137,372,Repair Roof at property,Roof,1718,2021-12-30
875,744,137,372,Replace Roof at property,Roof,600,2023-01-14
876,744,137,372,Replace Painting at property,Painting,1583,2023-08-17
877,744,137,372,Replace HVAC at property,HVAC,2271,2022-02-01
878,745,68,213,Replace Roof at property,Roof,6815,2024-12-03
879,745,68,213,Replace HVAC at property,HVAC,5448,2024-10-29
880,745,68,213,Fix Plumbing at property,Plumbing,4140,2024-10-29
881,747,201,781,Install Painting at property,Painting,2181,2022-10-04
882,748,158,1034,Repair Plumbing at property,Plumbing,5115,2023-12-14
883,748,158,1034,Install Roof at property,Roof,1974,2023-08-08
884,748,158,1034,Fix Painting at property,Painting,2094,2024-01-07
885,748,158,1034,Install Roof at property,Roof,3896,2023-02-07
886,748,158,1034,Fix Cleaning at property,Cleaning,902,2024-02-18
887,750,38,1565,Replace Appliances at property,Appliances,236,2024-10-30
888,752,158,345,Replace Painting at property,Painting,627,2023-11-03
889,753,166,1223,Install Roof at property,Roof,2291,2024-04-08
890,753,166,1223,Fix HVAC at property,HVAC,1593,2020-03-26
891,755,169,127,Replace Plumbing at property,Plumbing,2842,2022-05-15
892,756,163,639,Fix Roof at property,Roof,6163,2023-09-06
893,756,163,639,Replace Appliances at property,Appliances,4480,2022-11-02
894,757,143,648,Replace HVAC at property,HVAC,4695,2023-11-15
895,757,143,648,Replace Painting at property,Painting,4220,2024-06-15
896,758,183,1196,Repair Roof at property,Roof,2463,2024-06-20
897,758,183,1196,Install HVAC at property,HVAC,354,2024-05-25
898,758,183,1196,Fix Painting at property,Painting,874,2024-01-28
899,759,94,205,Fix Electrical at property,Electrical,1101,2024-05-09
900,759,94,205,Fix Roof at property,Roof,1124,2024-12-28
901,760,202,17,Fix HVAC at property,HVAC,167,2024-10-10
902,760,202,17,Fix Painting at property,Painting,1506,2024-10-22
903,760,202,17,Fix Plumbing at property,Plumbing,1394,2024-11-24
904,761,250,1631,Repair Roof at property,Roof,1130,2024-08-21
905,761,250,1631,Fix Painting at property,Painting,6006,2024-09-21
906,761,250,1631,Repair HVAC at property,HVAC,4594,2024-06-09
907,763,31,321,Install Cleaning at property,Cleaning,1999,2024-07-25
908,764,33,151,Repair HVAC at property,HVAC,2248,2023-03-26
909,765,142,1553,Replace Painting at property,Painting,1790,2024-08-08
910,766,165,1713,Replace Electrical at property,Electrical,1842,2024-12-05
911,766,165,1713,Replace Roof at property,Roof,3168,2023-12-29
912,766,165,1713,Replace Electrical at property,Electrical,2804,2023-07-03
913,766,165,1713,Fix Appliances at property,Appliances,3418,2023-12-08
914,766,165,1713,Fix Roof at property,Roof,5607,2024-05-31
915,766,165,1713,Replace HVAC at property,HVAC,5795,2024-01-16
916,766,165,1713,Replace Roof at property,Roof,4658,2024-03-31
917,766,165,1713,Replace Roof at property,Roof,4197,2024-05-18
918,769,238,1414,Repair Painting at property,Painting,2133,2024-12-29
919,770,33,1129,Fix HVAC at property,HVAC,1711,2023-06-16
920,771,8,1081,Replace Roof at property,Roof,1501,2024-07-26
921,774,58,506,Replace Cleaning at property,Cleaning,2443,2022-03-03
922,774,58,506,Replace Painting at property,Painting,650,2021-07-31
923,774,58,506,Fix HVAC at property,HVAC,2377,2022-05-06
924,774,58,506,Repair Painting at property,Painting,1314,2021-11-25
925,775,202,821,Install Appliances at property,Appliances,2376,2024-01-04
926,775,202,821,Replace Appliances at property,Appliances,1658,2023-04-01
927,776,178,1343,Install HVAC at property,HVAC,2250,2023-03-19
928,776,178,1343,Fix Plumbing at property,Plumbing,2225,2024-02-26
929,776,178,1343,Install Cleaning at property,Cleaning,415,2024-03-01
930,776,178,1343,Replace Electrical at property,Electrical,1143,2024-05-06
931,776,178,1343,Replace Cleaning at property,Cleaning,1163,2022-10-04
932,776,178,1343,Replace Appliances at property,Appliances,742,2022-02-26
933,777,98,823,Install Roof at property,Roof,317,2024-06-03
934,778,58,1318,Install Roof at property,Roof,4435,2022-10-09
935,778,58,1318,Install Appliances at property,Appliances,6769,2023-06-26
936,778,58,1318,Repair Roof at property,Roof,1368,2024-01-18
937,778,58,1318,Install Painting at property,Painting,6375,2023-07-13
938,778,58,1318,Fix Plumbing at property,Plumbing,4842,2023-07-26
939,778,58,1318,Replace Cleaning at property,Cleaning,6013,2024-09-12
940,782,9,1305,Fix Roof at property,Roof,1029,2022-11-13
941,783,122,487,Repair Cleaning at property,Cleaning,2461,2024-02-09
942,783,122,487,Fix Cleaning at property,Cleaning,781,2024-06-24
943,785,94,383,Fix Roof at property,Roof,2101,2024-12-25
944,785,94,383,Fix Painting at property,Painting,1709,2024-08-24
945,785,94,383,Install Appliances at property,Appliances,1651,2024-09-15
946,785,94,383,Replace Painting at property,Painting,1734,2024-11-12
947,785,94,383,Repair Appliances at property,Appliances,2090,2024-09-21
948,785,94,383,Repair Cleaning at property,Cleaning,174,2024-10-12
949,786,25,1275,Fix HVAC at property,HVAC,723,2023-01-02
950,786,25,1275,Replace Electrical at property,Electrical,2210,2021-05-22
951,789,204,120,Fix Roof at property,Roof,1543,2023-10-14
952,789,204,120,Install Electrical at property,Electrical,2066,2024-12-25
953,791,169,134,Replace Plumbing at property,Plumbing,2156,2022-06-13
954,793,223,791,Replace Roof at property,Roof,5508,2022-10-31
955,793,223,791,Repair Plumbing at property,Plumbing,4492,2024-03-24
956,793,223,791,Repair Plumbing at property,Plumbing,3951,2022-12-24
957,793,223,791,Install Painting at property,Painting,3910,2022-05-20
958,793,223,791,Fix HVAC at property,HVAC,88,2023-01-10
959,793,223,791,Repair Painting at property,Painting,6538,2022-07-02
960,793,223,791,Repair Electrical at property,Electrical,5140,2024-01-29
961,793,223,791,Fix Plumbing at property,Plumbing,2183,2021-03-04
962,793,223,791,Install Cleaning at property,Cleaning,3599,2023-07-26
963,794,201,1681,Replace Painting at property,Painting,272,2022-07-11
964,797,143,1106,Install Electrical at property,Electrical,2375,2024-03-30
965,797,143,1106,Replace Appliances at property,Appliances,1591,2024-04-20
966,797,143,1106,Fix Painting at property,Painting,351,2024-03-25
967,799,105,247,Fix Painting at property,Painting,982,2023-09-04
968,800,133,1148,Replace Appliances at property,Appliances,217,2024-07-28
969,801,238,1425,Fix Cleaning at property,Cleaning,2105,2024-10-17
970,803,58,57,Fix Cleaning at property,Cleaning,343,2023-10-27
971,803,58,57,Install Cleaning at property,Cleaning,1700,2024-12-08
972,803,58,57,Replace Painting at property,Painting,2022,2024-01-05
973,803,58,57,Replace Appliances at property,Appliances,1536,2024-12-15
974,803,58,57,Replace Roof at property,Roof,1379,2024-03-19
975,803,58,57,Fix Appliances at property,Appliances,195,2024-06-04
976,805,98,1495,Replace Electrical at property,Electrical,1340,2023-03-26
977,805,98,1495,Replace Plumbing at property,Plumbing,511,2024-10-21
978,806,137,1180,Install Appliances at property,Appliances,236,2021-02-28
979,806,137,1180,Fix Cleaning at property,Cleaning,1255,2021-05-27
980,806,137,1180,Repair Cleaning at property,Cleaning,2189,2021-04-22
981,806,137,1180,Repair Plumbing at property,Plumbing,309,2022-10-09
982,810,170,1179,Repair Electrical at property,Electrical,1553,2020-06-30
983,812,204,1564,Fix Electrical at property,Electrical,1232,2023-07-30
984,813,133,249,Fix Electrical at property,Electrical,2494,2023-07-04
985,813,133,249,Repair Roof at property,Roof,1958,2023-10-09
986,813,133,249,Replace HVAC at property,HVAC,2155,2024-11-22
987,817,98,768,Install HVAC at property,HVAC,1850,2024-11-12
988,818,234,1731,Fix Cleaning at property,Cleaning,1894,2024-06-04
989,818,234,1731,Repair Appliances at property,Appliances,2337,2022-10-21
990,819,201,1048,Repair Roof at property,Roof,1561,2024-09-02
991,819,201,1048,Replace Electrical at property,Electrical,628,2024-09-26
992,820,8,49,Install Plumbing at property,Plumbing,1704,2023-06-23
993,820,8,49,Install Roof at property,Roof,673,2023-01-19
994,822,163,281,Replace Cleaning at property,Cleaning,57,2024-09-22
995,823,68,980,Install Painting at property,Painting,2014,2024-09-03
996,824,38,3,Repair HVAC at property,HVAC,1481,2024-04-10
997,825,31,260,Repair Plumbing at property,Plumbing,1575,2023-03-21
998,827,68,835,Fix Roof at property,Roof,3584,2024-05-08
999,827,68,835,Fix Plumbing at property,Plumbing,1907,2024-08-10
1000,829,105,36,Install Cleaning at property,Cleaning,2234,2022-04-29
1001,829,105,36,Install Appliances at property,Appliances,1268,2023-05-11
1002,829,105,36,Replace HVAC at property,HVAC,1262,2021-09-28
1003,830,223,355,Fix Painting at property,Painting,2213,2022-09-06
1004,830,223,355,Install Cleaning at property,Cleaning,1908,2022-12-14
1005,830,223,355,Fix Roof at property,Roof,1279,2024-11-27
1006,831,169,268,Repair Electrical at property,Electrical,1178,2023-09-05
1007,831,169,268,Replace Plumbing at property,Plumbing,2296,2024-09-30
1008,831,169,268,Install Appliances at property,Appliances,2737,2024-09-09
1009,831,169,268,Fix Electrical at property,Electrical,1267,2023-09-03
1010,831,169,268,Fix Plumbing at property,Plumbing,1808,2024-07-01
1011,831,169,268,Replace Roof at property,Roof,3937,2023-05-21
1012,833,133,1749,Fix Painting at property,Painting,1553,2023-08-29
1013,836,20,1700,Repair Roof at property,Roof,1035,2023-02-17
1014,837,201,1432,Repair Painting at property,Painting,1059,2023-04-11
1015,837,201,1432,Replace Plumbing at property,Plumbing,2178,2023-10-18
1016,839,133,179,Repair Electrical at property,Electrical,1107,2024-03-20
1017,839,133,179,Install Cleaning at property,Cleaning,891,2024-03-26
1018,839,133,179,Fix Appliances at property,Appliances,2211,2024-03-05
1019,839,133,179,Repair Electrical at property,Electrical,1319,2024-02-10
1020,839,133,179,Fix Plumbing at property,Plumbing,478,2024-06-29
1021,840,151,20,Replace Plumbing at property,Plumbing,1915,2024-07-19
1022,841,31,936,Replace Painting at property,Painting,1501,2024-10-25
1023,841,31,936,Install Appliances at property,Appliances,648,2023-06-17
1024,841,31,936,Fix Appliances at property,Appliances,5600,2023-12-30
1025,841,31,936,Fix Plumbing at property,Plumbing,1101,2024-07-19
1026,842,68,647,Fix Roof at property,Roof,1869,2024-12-28
1027,842,68,647,Fix Painting at property,Painting,1033,2024-11-24
1028,846,166,816,Install Plumbing at property,Plumbing,733,2024-11-05
1029,847,137,1517,Replace Roof at property,Roof,1484,2023-09-22
1030,847,137,1517,Repair Electrical at property,Electrical,308,2020-12-05
1031,847,137,1517,Replace Cleaning at property,Cleaning,849,2021-07-19
1032,848,163,1649,Fix Electrical at property,Electrical,1820,2024-08-25
1033,852,98,1604,Repair Painting at property,Painting,1833,2023-02-23
1034,852,98,1604,Repair Cleaning at property,Cleaning,1490,2022-05-15
1035,852,98,1604,Install Roof at property,Roof,285,2022-10-01
1036,854,20,456,Replace HVAC at property,HVAC,5429,2024-12-04
1037,855,8,1676,Install Roof at property,Roof,5861,2023-08-29
1038,855,8,1676,Install Appliances at property,Appliances,307,2022-06-30
1039,855,8,1676,Repair Roof at property,Roof,284,2024-03-19
1040,855,8,1676,Replace HVAC at property,HVAC,3105,2024-01-11
1041,855,8,1676,Repair Electrical at property,Electrical,4439,2024-11-05
1042,856,59,990,Install Appliances at property,Appliances,777,2024-02-16
1043,857,165,726,Repair Appliances at property,Appliances,706,2024-11-24
1044,857,165,726,Fix Painting at property,Painting,2002,2024-11-30
1045,857,165,726,Install Electrical at property,Electrical,1746,2024-12-01
1046,857,165,726,Install Electrical at property,Electrical,602,2024-12-28
1047,858,142,469,Replace Cleaning at property,Cleaning,1596,2024-11-20
1048,858,142,469,Fix Electrical at property,Electrical,2137,2022-09-06
1049,859,25,1366,Fix Plumbing at property,Plumbing,1095,2023-02-11
1050,859,25,1366,Replace HVAC at property,HVAC,327,2024-07-08
1051,860,94,209,Fix Roof at property,Roof,716,2023-04-27
1052,861,68,1302,Install Cleaning at property,Cleaning,2367,2022-11-11
1053,861,68,1302,Fix Electrical at property,Electrical,2243,2023-11-26
1054,861,68,1302,Fix Electrical at property,Electrical,1937,2023-12-06
1055,861,68,1302,Install Painting at property,Painting,942,2022-06-26
1056,861,68,1302,Fix Electrical at property,Electrical,1026,2022-08-09
1057,861,68,1302,Install HVAC at property,HVAC,2460,2024-04-04
1058,862,58,1076,Repair Cleaning at property,Cleaning,154,2023-11-25
1059,862,58,1076,Repair Roof at property,Roof,2701,2024-07-23
1060,862,58,1076,Fix Electrical at property,Electrical,1079,2023-10-26
1061,862,58,1076,Repair Appliances at property,Appliances,5206,2024-03-08
1062,862,58,1076,Replace HVAC at property,HVAC,3204,2022-11-26
1063,863,151,517,Replace Painting at property,Painting,4684,2023-08-13
1064,863,151,517,Replace Plumbing at property,Plumbing,2856,2024-01-30
1065,863,151,517,Replace Appliances at property,Appliances,609,2023-04-09
1066,863,151,517,Repair Cleaning at property,Cleaning,2776,2024-04-01
1067,866,76,920,Fix Plumbing at property,Plumbing,1881,2022-07-23
1068,866,76,920,Fix Plumbing at property,Plumbing,974,2023-12-24
1069,867,250,45,Install Electrical at property,Electrical,882,2024-03-15
1070,868,133,1742,Replace Appliances at property,Appliances,2014,2024-04-18
1071,868,133,1742,Replace Roof at property,Roof,1624,2024-12-01
1072,869,151,370,Repair Cleaning at property,Cleaning,1380,2024-10-16
1073,869,151,370,Replace Roof at property,Roof,2264,2024-10-25
1074,870,201,910,Repair Painting at property,Painting,2173,2021-09-23
1075,871,183,1642,Install Plumbing at property,Plumbing,267,2023-07-24
1076,872,223,997,Install HVAC at property,HVAC,257,2024-06-01
1077,872,223,997,Repair Appliances at property,Appliances,4374,2024-08-13
1078,872,223,997,Install Electrical at property,Electrical,834,2024-05-13
1079,872,223,997,Install Electrical at property,Electrical,4108,2024-08-22
1080,872,223,997,Repair HVAC at property,HVAC,6010,2024-03-24
1081,872,223,997,Install Electrical at property,Electrical,2110,2024-10-17
1082,874,10,1172,Fix Roof at property,Roof,1801,2020-07-12
1083,874,10,1172,Install Electrical at property,Electrical,5859,2023-04-15
1084,874,10,1172,Install Cleaning at property,Cleaning,6063,2021-06-13
1085,874,10,1172,Fix Plumbing at property,Plumbing,4262,2024-07-09
1086,875,163,723,Install Plumbing at property,Plumbing,898,2024-08-07
1087,875,163,723,Install Appliances at property,Appliances,2410,2023-11-20
1088,877,20,1699,Repair Plumbing at property,Plumbing,1512,2023-04-25
1089,877,20,1699,Repair Appliances at property,Appliances,241,2024-08-18
1090,883,199,371,Install Plumbing at property,Plumbing,2440,2021-03-18
1091,884,200,1644,Replace Roof at property,Roof,267,2024-10-13
1092,884,200,1644,Repair HVAC at property,HVAC,466,2024-10-21
1093,884,200,1644,Replace Electrical at property,Electrical,807,2024-06-03
1094,885,234,381,Fix Plumbing at property,Plumbing,1901,2024-10-29
1095,885,234,381,Repair Plumbing at property,Plumbing,2325,2024-11-04
1096,889,238,1548,Replace HVAC at property,HVAC,880,2023-10-16
1097,889,238,1548,Fix HVAC at property,HVAC,741,2024-10-29
1098,890,94,686,Fix HVAC at property,HVAC,1003,2024-05-21
1099,890,94,686,Fix Cleaning at property,Cleaning,571,2024-11-06
1100,891,170,1281,Repair Roof at property,Roof,2092,2023-12-02
1101,894,83,476,Replace Electrical at property,Electrical,2195,2022-02-11
1102,894,83,476,Repair Cleaning at property,Cleaning,439,2024-12-30
1103,894,83,476,Replace Electrical at property,Electrical,513,2024-04-23
1104,899,56,1447,Install Roof at property,Roof,980,2024-03-19
1105,900,201,667,Fix Appliances at property,Appliances,1166,2023-09-21
1106,902,200,878,Repair HVAC at property,HVAC,746,2024-11-01
1107,902,200,878,Fix Cleaning at property,Cleaning,4871,2024-12-28
1108,902,200,878,Fix HVAC at property,HVAC,2529,2024-11-27
1109,902,200,878,Repair Electrical at property,Electrical,6663,2024-11-20
1110,902,200,878,Replace HVAC at property,HVAC,5425,2024-11-17
1111,902,200,878,Repair Plumbing at property,Plumbing,2737,2024-09-28
1112,902,200,878,Replace Plumbing at property,Plumbing,3986,2024-10-21
1113,903,58,1424,Install Painting at property,Painting,2017,2024-12-29
1114,903,58,1424,Install Electrical at property,Electrical,2288,2024-10-20
1115,904,202,26,Repair Painting at property,Painting,2373,2024-03-21
1116,905,201,290,Replace Roof at property,Roof,740,2021-09-11
1117,905,201,290,Install Plumbing at property,Plumbing,255,2024-10-03
1118,906,250,1077,Fix Painting at property,Painting,268,2024-09-02
1119,906,250,1077,Fix Cleaning at property,Cleaning,1879,2024-04-03
1120,906,250,1077,Replace Plumbing at property,Plumbing,601,2022-02-15
1121,908,239,189,Repair Plumbing at property,Plumbing,974,2023-10-23
1122,908,239,189,Repair Plumbing at property,Plumbing,993,2024-02-20
1123,908,239,189,Repair Electrical at property,Electrical,1378,2024-01-29
1124,909,56,537,Replace Plumbing at property,Plumbing,1677,2022-02-22
1125,910,76,912,Install Painting at property,Painting,453,2024-02-19
1126,912,105,1646,Install Painting at property,Painting,2428,2021-03-17
1127,913,58,509,Install Appliances at property,Appliances,876,2021-07-11
1128,915,31,295,Install Electrical at property,Electrical,35,2023-06-11
1129,917,88,468,Install Cleaning at property,Cleaning,863,2023-11-12
1130,917,88,468,Install Plumbing at property,Plumbing,590,2021-09-23
1131,921,20,482,Fix Cleaning at property,Cleaning,1829,2023-11-16
1132,922,115,1214,Install HVAC at property,HVAC,5819,2024-08-28
1133,922,115,1214,Replace Electrical at property,Electrical,4724,2024-11-24
1134,922,115,1214,Fix Appliances at property,Appliances,3603,2024-08-11
1135,922,115,1214,Replace Plumbing at property,Plumbing,6529,2024-04-15
1136,922,115,1214,Replace HVAC at property,HVAC,6452,2024-08-04
1137,922,115,1214,Replace Electrical at property,Electrical,1515,2024-04-04
1138,924,239,1748,Repair Electrical at property,Electrical,1131,2023-05-16
1139,925,204,844,Repair HVAC at property,HVAC,1321,2023-01-24
1140,925,204,844,Install Appliances at property,Appliances,1515,2023-12-07
1141,925,204,844,Replace Electrical at property,Electrical,759,2024-09-05
1142,926,142,435,Replace HVAC at property,HVAC,3749,2021-12-09
1143,926,142,435,Repair HVAC at property,HVAC,4188,2024-03-09
1144,926,142,435,Repair Plumbing at property,Plumbing,4772,2024-04-26
1145,926,142,435,Fix Cleaning at property,Cleaning,1849,2023-10-31
1146,927,166,637,Repair Appliances at property,Appliances,61,2023-10-13
1147,927,166,637,Fix Plumbing at property,Plumbing,612,2024-05-24
1148,928,238,613,Fix Cleaning at property,Cleaning,57,2024-01-27
1149,928,238,613,Repair Painting at property,Painting,1572,2024-05-20
1150,929,98,1733,Repair Roof at property,Roof,1403,2024-05-21
1151,930,38,967,Replace HVAC at property,HVAC,42,2024-12-02
1152,932,133,217,Repair Appliances at property,Appliances,719,2022-06-14
1153,933,202,1737,Replace Cleaning at property,Cleaning,1928,2020-12-11
1154,933,202,1737,Replace HVAC at property,HVAC,835,2021-03-07
1155,933,202,1737,Replace Cleaning at property,Cleaning,601,2021-12-15
1156,934,151,1298,Repair Appliances at property,Appliances,2315,2024-04-05
1157,934,151,1298,Repair HVAC at property,HVAC,1224,2024-03-15
1158,934,151,1298,Repair Plumbing at property,Plumbing,2168,2024-10-18
1159,935,199,1086,Repair Roof at property,Roof,2015,2022-11-27
1160,941,133,71,Install HVAC at property,HVAC,304,2024-07-18
1161,941,133,71,Fix Electrical at property,Electrical,351,2024-11-17
1162,942,164,15,Install Plumbing at property,Plumbing,1438,2020-09-15
1163,943,115,1239,Replace Cleaning at property,Cleaning,1275,2024-05-17
1164,943,115,1239,Replace HVAC at property,HVAC,1926,2024-07-29
1165,943,115,1239,Repair HVAC at property,HVAC,1086,2024-10-22
1166,943,115,1239,Fix Roof at property,Roof,1985,2024-04-16
1167,945,58,1181,Fix Electrical at property,Electrical,891,2023-10-22
1168,945,58,1181,Replace Plumbing at property,Plumbing,1580,2023-02-16
1169,945,58,1181,Fix Appliances at property,Appliances,23,2022-06-26
1170,945,58,1181,Install Cleaning at property,Cleaning,1241,2024-03-22
1171,946,170,464,Repair Plumbing at property,Plumbing,1865,2023-10-06
1172,946,170,464,Repair Roof at property,Roof,847,2024-11-04
1173,946,170,464,Fix Appliances at property,Appliances,2142,2024-10-17
1174,946,170,464,Fix Roof at property,Roof,2224,2024-04-24
1175,946,170,464,Repair Plumbing at property,Plumbing,2019,2024-07-11
1176,946,170,464,Repair Appliances at property,Appliances,2431,2024-11-23
1177,948,170,1423,Repair Roof at property,Roof,1311,2022-11-14
1178,952,239,147,Fix Electrical at property,Electrical,6411,2024-12-08
1179,952,239,147,Replace Roof at property,Roof,2265,2024-10-29
1180,952,239,147,Install Cleaning at property,Cleaning,6468,2024-11-07
1181,952,239,147,Fix HVAC at property,HVAC,5402,2024-12-18
1182,952,239,147,Replace Roof at property,Roof,5748,2024-12-29
1183,952,239,147,Fix HVAC at property,HVAC,1327,2024-11-24
1184,953,166,905,Repair Painting at property,Painting,1644,2023-11-07
1185,957,239,747,Install Cleaning at property,Cleaning,1877,2023-04-30
1186,958,76,207,Install Plumbing at property,Plumbing,2165,2022-07-18
1187,958,76,207,Fix Cleaning at property,Cleaning,92,2024-04-21
1188,959,163,1527,Install Plumbing at property,Plumbing,1044,2021-10-31
1189,959,163,1527,Repair Cleaning at property,Cleaning,4108,2023-12-04
1190,960,119,508,Install Electrical at property,Electrical,2415,2024-03-06
1191,963,143,648,Repair Plumbing at property,Plumbing,1567,2022-05-17
1192,965,204,1037,Replace Plumbing at property,Plumbing,390,2022-02-12
1193,965,204,1037,Install Plumbing at property,Plumbing,4154,2023-10-06
1194,965,204,1037,Replace Electrical at property,Electrical,3258,2022-07-24
1195,966,204,52,Fix Appliances at property,Appliances,265,2023-10-23
1196,967,83,14,Replace Roof at property,Roof,1964,2023-05-09
1197,969,174,1604,Install Appliances at property,Appliances,265,2023-10-10
1198,974,201,206,Install Painting at property,Painting,1024,2023-09-10
1199,974,201,206,Fix Plumbing at property,Plumbing,689,2023-07-02
1200,974,201,206,Fix Painting at property,Painting,2056,2023-11-02
1201,974,201,206,Repair Plumbing at property,Plumbing,2029,2024-09-23
1202,975,94,442,Fix Cleaning at property,Cleaning,218,2023-04-01
1203,976,201,969,Replace Plumbing at property,Plumbing,189,2024-03-04
1204,977,234,891,Repair HVAC at property,HVAC,403,2024-12-19
1205,980,201,571,Repair Cleaning at property,Cleaning,857,2023-12-28
1206,980,201,571,Install Cleaning at property,Cleaning,2087,2024-12-25
1207,981,238,1609,Replace Cleaning at property,Cleaning,755,2024-07-21
1208,982,8,494,Repair Appliances at property,Appliances,2137,2024-06-05
1209,984,234,1233,Repair Cleaning at property,Cleaning,410,2023-12-16
1210,984,234,1233,Replace Cleaning at property,Cleaning,187,2021-11-25
1211,984,234,1233,Replace Roof at property,Roof,4345,2021-04-05
1212,984,234,1233,Install HVAC at property,HVAC,5241,2024-01-13
1213,984,234,1233,Repair Painting at property,Painting,160,2022-07-10
1214,984,234,1233,Install Painting at property,Painting,6713,2021-03-15
1215,984,234,1233,Fix Roof at property,Roof,1872,2024-09-21
1216,985,202,1719,Replace HVAC at property,HVAC,2093,2024-11-12
1217,985,202,1719,Install Appliances at property,Appliances,92,2024-07-23
1218,989,137,1660,Replace Plumbing at property,Plumbing,6115,2023-07-19
1219,989,137,1660,Fix Appliances at property,Appliances,2319,2023-08-22
1220,989,137,1660,Repair Painting at property,Painting,5162,2021-02-12
1221,989,137,1660,Fix Painting at property,Painting,2297,2021-12-03
1222,989,137,1660,Fix Cleaning at property,Cleaning,4186,2021-04-23
1223,989,137,1660,Repair Cleaning at property,Cleaning,762,2023-11-11
1224,989,137,1660,Replace Roof at property,Roof,2125,2022-04-23
1225,990,133,5,Repair HVAC at property,HVAC,2082,2024-05-28
1226,990,133,5,Replace Electrical at property,Electrical,5011,2024-02-23
1227,990,133,5,Replace Cleaning at property,Cleaning,5690,2024-01-28
1228,993,204,1721,Repair Electrical at property,Electrical,769,2024-03-18
1229,994,83,552,Install Plumbing at property,Plumbing,601,2023-06-13
1230,997,169,1133,Replace Appliances at property,Appliances,2184,2023-05-13
1231,997,169,1133,Fix HVAC at property,HVAC,1228,2024-06-18
1232,999,98,569,Replace Roof at property,Roof,153,2024-09-11
1233,1002,38,712,Repair Painting at property,Painting,1416,2024-09-04
1234,1004,178,976,Replace Cleaning at property,Cleaning,572,2024-06-12
1235,1004,178,976,Install Roof at property,Roof,945,2022-11-16
1236,1006,122,1605,Fix Painting at property,Painting,1628,2024-05-26
1237,1010,105,1568,Install Painting at property,Painting,5551,2024-01-24
1238,1010,105,1568,Replace Cleaning at property,Cleaning,6163,2021-09-15
1239,1010,105,1568,Replace Cleaning at property,Cleaning,1489,2023-05-17
1240,1010,105,1568,Fix Electrical at property,Electrical,2688,2023-02-07
1241,1010,105,1568,Replace Plumbing at property,Plumbing,3165,2023-05-22
1242,1014,234,774,Install HVAC at property,HVAC,622,2022-05-10
1243,1014,234,774,Replace HVAC at property,HVAC,59,2022-10-11
1244,1014,234,774,Fix Cleaning at property,Cleaning,1026,2024-05-19
1245,1014,234,774,Replace Electrical at property,Electrical,1440,2023-11-19
1246,1015,59,716,Fix Roof at property,Roof,2162,2024-06-06
1247,1018,169,706,Fix Electrical at property,Electrical,584,2024-12-11
1248,1019,40,780,Replace Painting at property,Painting,474,2021-12-16
1249,1020,178,503,Replace Plumbing at property,Plumbing,173,2021-01-13
1250,1021,115,705,Repair Electrical at property,Electrical,2271,2024-12-22
1251,1021,115,705,Replace Plumbing at property,Plumbing,1303,2024-12-26
1252,1021,115,705,Repair Cleaning at property,Cleaning,252,2024-12-20
1253,1022,183,730,Replace Electrical at property,Electrical,2473,2024-01-20
1254,1022,183,730,Replace Painting at property,Painting,2123,2024-03-28
1255,1022,183,730,Fix Plumbing at property,Plumbing,1925,2024-04-22
1256,1022,183,730,Install Plumbing at property,Plumbing,82,2023-12-01
1257,1023,166,945,Repair Roof at property,Roof,2135,2023-06-09
1258,1024,119,627,Fix Cleaning at property,Cleaning,1074,2022-12-27
1259,1026,58,1469,Replace Plumbing at property,Plumbing,2239,2021-12-30
1260,1026,58,1469,Install Appliances at property,Appliances,960,2020-05-13
1261,1026,58,1469,Replace Roof at property,Roof,133,2024-02-04
1262,1027,164,778,Repair Painting at property,Painting,3108,2024-11-09
1263,1027,164,778,Repair HVAC at property,HVAC,5517,2024-10-10
1264,1027,164,778,Repair Cleaning at property,Cleaning,4449,2024-08-01
1265,1027,164,778,Replace HVAC at property,HVAC,2312,2023-02-22
1266,1027,164,778,Replace Plumbing at property,Plumbing,2453,2023-04-11
1267,1028,94,1248,Install Electrical at property,Electrical,1806,2021-04-10
