address_id,street,city,state,latitude,longitude
436,35393 Rachel Shoals,Long Beach,CA,33.778175,-118.112866
437,3804 Krueger Rest,Chicago,IL,41.871497,-87.513491
438,24310 Adam River,Peoria,IL,40.763088,-89.550469
439,8351 Justin Mills,Mount Vernon,NY,40.914878,-73.828667
440,824 John Points,Peoria,IL,40.767719,-89.546969
441,71783 Adams Plains,Mount Vernon,NY,40.914629,-73.824118
442,98903 Smith Shore,Mount Vernon,NY,40.902551,-73.827766
443,6702 Heather Mount,Miami,FL,25.729131,-80.240515
444,7528 Henderson Overpass,Tampa,FL,27.904468,-82.411647
445,47262 Williams Vista,Dallas,TX,32.791367,-96.719803
446,439 Jacob Mall,San Antonio,TX,29.319384,-98.536324
447,88944 Glover Overpass,Corpus Christi,TX,27.833727,-97.34534
448,1394 Randy Lights,Joliet,IL,41.514476,-88.021031
449,2177 Ray Streets,Los Angeles,CA,34.190214,-118.279318
450,9881 Jensen Wells,Los Angeles,CA,34.207387,-118.508069
451,61411 Kimberly Fords,Arlington,TX,32.769655,-97.119998
452,24643 Cain Well,Hialeah,FL,25.857347,-80.252331
453,97964 Tiffany Lodge,Fort Worth,TX,32.781436,-97.32907
454,94771 Justin Hollow,New Rochelle,NY,40.91249,-73.760982
455,87440 Vanessa Crossing,San Antonio,TX,29.528361,-98.554568
456,78854 Natasha Pine,Yonkers,NY,40.900605,-73.890248
457,05853 Taylor Lake,Sacramento,CA,38.556548,-121.565594
458,1263 Rachel Isle,El Paso,TX,31.782982,-106.324068
459,94501 Randall Walks,Los Angeles,CA,34.126045,-118.348401
460,68477 Barnett Prairie,El Paso,TX,31.791596,-106.35208
461,009 Carlos Row,St. Petersburg,FL,27.702753,-82.66601
462,93293 Judith Divide,Fort Lauderdale,FL,26.149879,-80.190273
463,22302 Sharp Cove,Rochester,NY,43.138599,-77.681746
464,39459 Nicole Prairie,Chicago,IL,41.924561,-87.547781
465,48568 Rebecca Meadow,Los Angeles,CA,34.069374,-118.142246
466,572 James Cove,Hialeah,FL,25.882487,-80.295595
467,819 Bobby Drives,Tallahassee,FL,30.401674,-84.273387
468,6693 Alexis Pike,Corpus Christi,TX,27.86508,-97.381326
469,7451 Miller Port,Buffalo,NY,42.942696,-78.832098
470,0913 Tracy Mountains,New York,NY,40.738638,-73.903023
471,456 Johnson Freeway,Rochester,NY,43.150322,-77.637772
472,07490 Brian Drive,Tampa,FL,27.981926,-82.451117
473,288 Jonathan Road,St. Petersburg,FL,27.761074,-82.619188
474,3941 Sydney Landing,Rochester,NY,43.181402,-77.663248
475,50860 David Expressway,Yonkers,NY,40.945713,-73.878379
476,006 Carrie Cliff,Springfield,IL,39.71564,-89.637735
477,7137 King Squares,Jacksonville,FL,30.361763,-81.600471
478,97127 Lisa Haven,El Paso,TX,31.816638,-106.341037
479,97120 Clark Land,Dallas,TX,32.77397,-96.844399
480,8927 House Track,Los Angeles,CA,34.065646,-118.285102
481,8387 Williams Haven,Aurora,IL,41.739449,-88.293498
482,288 Laurie Mews,Sacramento,CA,38.631646,-121.401753
483,9020 Cathy Turnpike,Fresno,CA,36.753994,-119.713741
484,491 Thompson Dale,Elgin,IL,42.004089,-88.203783
485,225 Love Drives,Yonkers,NY,40.94642,-73.857538
486,04996 Wendy Heights,Long Beach,CA,33.781626,-118.165079
487,5973 Tasha Villages,Houston,TX,29.908152,-95.460402
488,934 Harrison Green,Dallas,TX,32.889487,-96.893111
489,2212 Rita Unions,Elgin,IL,42.048244,-88.27963
490,9830 Dodson Square,Aurora,IL,41.759688,-88.283713
491,7008 Cohen Spur,Naperville,IL,41.741703,-88.151249
492,41882 Warner Green,Fresno,CA,36.778814,-119.837598
493,77680 Gonzalez Island,Austin,TX,30.277001,-97.768294
494,55068 Vasquez Lights,San Jose,CA,37.261226,-121.818091
495,239 Kimberly Harbor,Joliet,IL,41.538689,-88.071084
496,6103 Stephenson Route,Long Beach,CA,33.788682,-118.14214
497,287 Valerie Viaduct,Peoria,IL,40.756009,-89.508937
498,60528 Rollins Forest,Rockford,IL,42.249026,-89.036782
499,799 Mary Divide,Fort Worth,TX,32.812235,-97.327321
500,32577 Tammy Ports,Miami,FL,25.868508,-80.182968
501,05014 Donna Isle,Syracuse,NY,43.082536,-76.128135
502,0700 Harrington Row,Fresno,CA,36.782042,-119.867568
503,642 Alvarez Manors,Orlando,FL,28.473748,-81.330323
504,6132 Henderson Mission,Buffalo,NY,42.933425,-78.838959
505,762 Zachary Square,Long Beach,CA,33.753679,-118.123464
506,8412 Charles Street,Fort Worth,TX,32.749114,-97.39818
507,046 Joseph Divide,Peoria,IL,40.701358,-89.564515
508,812 Emma Terrace,Tallahassee,FL,30.451676,-84.262014
509,4868 Samantha Path,Austin,TX,30.215518,-97.667657
510,101 Sullivan Locks,Hialeah,FL,25.891984,-80.260321
511,0888 Marshall Falls,Rockford,IL,42.208658,-89.015659
512,789 Reid Spurs,Orlando,FL,28.413287,-81.457113
513,1721 Anna Court,Buffalo,NY,42.851637,-78.881914
514,9652 John Islands,Arlington,TX,32.788427,-97.108745
515,3102 Donna Land,Hialeah,FL,25.876355,-80.257183
516,95752 Andrew Street,Joliet,IL,41.522837,-88.028287
517,15631 Angela Hill,Peoria,IL,40.755874,-89.599576
518,85534 Linda Locks,San Antonio,TX,29.30625,-98.468176
519,556 Randy Isle,Fresno,CA,36.84996,-119.84469
520,884 Hunter Isle,Syracuse,NY,43.050273,-76.125312
521,4454 Sharon Port,Arlington,TX,32.788888,-97.153752
522,822 Owen Plains,New York,NY,40.708712,-73.912363
523,30418 Donna Alley,Rochester,NY,43.149505,-77.620751
524,6565 Taylor Valleys,Rockford,IL,42.257683,-89.032751
525,23006 Robin Fields,Aurora,IL,41.772483,-88.232979
526,255 Abbott Hill,Mount Vernon,NY,40.917949,-73.824235
527,281 Leblanc Points,Dallas,TX,32.725013,-96.783036
528,0680 Herring Knolls,Miami,FL,25.87,-80.268676
529,1082 Baker Views,Naperville,IL,41.705966,-88.10318
530,659 Jon Camp,San Antonio,TX,29.35616,-98.402765
531,241 Gonzalez Pass,Buffalo,NY,42.915022,-78.852126
532,680 James Road,Fort Lauderdale,FL,26.158562,-80.104779
533,4417 Jones Lakes,Springfield,IL,39.74657,-89.656381
534,0131 Davidson Springs,Peoria,IL,40.717143,-89.504634
535,35242 Hickman Crest,Fort Worth,TX,32.741265,-97.308577
536,768 John Courts,Corpus Christi,TX,27.856196,-97.330723
537,07824 Jason Underpass,New York,NY,40.738716,-73.913558
538,870 Cline Junction,San Diego,CA,32.809245,-117.069417
539,3004 Bailey Ville,Elgin,IL,42.004809,-88.240278
540,5159 Patricia Mount,Albany,NY,42.638876,-73.750745
541,954 Cox Mountains,Houston,TX,30.023791,-95.476689
542,4151 Alyssa Vista,Rochester,NY,43.173704,-77.61483
543,790 Thompson Lodge,Yonkers,NY,40.907352,-73.896823
544,040 Danielle Well,Albany,NY,42.640874,-73.758671
545,145 Michelle Common,Joliet,IL,41.548614,-88.05709
546,30097 Turner Run,Miami,FL,25.773878,-80.178386
547,66869 Cynthia Ferry,El Paso,TX,31.85429,-106.370275
548,138 Garrett Divide,Joliet,IL,41.546145,-88.09379
549,48494 William Common,Syracuse,NY,43.045652,-76.101238
550,617 Andrew Streets,Long Beach,CA,33.785179,-118.135084
551,32574 Anderson Port,Houston,TX,29.785439,-95.175786
552,97847 Michael Passage,Fresno,CA,36.823657,-119.879516
553,948 Kirk Branch,San Francisco,CA,37.76066,-122.44539
554,249 Juarez Flats,Rockford,IL,42.251837,-89.047882
555,48656 Alec Field,Fort Lauderdale,FL,26.109784,-80.131507
556,60728 Sally Roads,San Jose,CA,37.237495,-122.089953
557,8411 Stein Roads,Aurora,IL,41.756615,-88.293764
558,70112 Jennifer Club,Aurora,IL,41.723021,-88.252122
559,0889 Coleman Rapids,Fort Worth,TX,32.805633,-97.368804
560,1767 Summers Haven,Peoria,IL,40.745125,-89.531246
561,44799 Douglas Glens,Sacramento,CA,38.639766,-121.422767
562,5144 Charles Course,New York,NY,40.731353,-73.917763
563,698 Gina Neck,Sacramento,CA,38.628755,-121.431751
564,188 David Skyway,Albany,NY,42.640285,-73.770266
565,82929 Jones Ridge,Elgin,IL,42.041496,-88.232181
566,761 Tyler Mission,Dallas,TX,32.896501,-96.86645
567,2656 Cordova Track,Fort Worth,TX,32.819332,-97.331357
568,92551 John Squares,Long Beach,CA,33.754867,-118.182898
569,940 Smith Brooks,Aurora,IL,41.748107,-88.228568
570,8145 Morales Mission,Buffalo,NY,42.852377,-78.807531
571,1648 Ashley Bridge,Fort Worth,TX,32.85274,-97.366263
572,019 Sharon Meadows,Los Angeles,CA,34.130515,-118.29072
573,4456 Christopher Inlet,Naperville,IL,41.762504,-88.107041
574,8814 Matthew Station,Springfield,IL,39.792787,-89.615282
575,22265 Rosales Cliff,Oakland,CA,37.708927,-122.227956
576,70127 Walker Lane,Joliet,IL,41.505196,-88.001231
577,5089 Andrew Haven,Rochester,NY,43.168028,-77.601834
578,09886 Michael Village,Fort Lauderdale,FL,26.117857,-80.119502
579,909 Scott Isle,New Rochelle,NY,40.908636,-73.764086
580,9192 Jason Dale,Dallas,TX,32.803431,-96.881433
581,494 Johnson Village,Fort Worth,TX,32.808388,-97.319357
582,014 Alexander Plaza,Tallahassee,FL,30.442334,-84.295451
583,610 Cory Rapid,Oakland,CA,37.723944,-122.258253
584,746 Fernandez Mountains,Rochester,NY,43.131917,-77.621944
585,653 Steven Forest,Yonkers,NY,40.939996,-73.850867
586,464 Stacy Mission,Austin,TX,30.220254,-97.608855
587,9160 Valdez Throughway,Syracuse,NY,43.087135,-76.146219
588,64419 Gary Forest,El Paso,TX,31.804439,-106.367831
589,669 Gonzalez Spur,Corpus Christi,TX,27.746109,-97.489852
590,6994 Boyd Forge,St. Petersburg,FL,27.792755,-82.690126
591,0399 Murray Meadow,Oakland,CA,37.802584,-122.296041
592,37762 Christopher Spring,San Antonio,TX,29.418578,-98.426107
593,147 Ramirez Ports,Fort Lauderdale,FL,26.173343,-80.104983
594,6035 Joseph Mountain,Jacksonville,FL,30.329762,-81.663936
595,577 Cook Shoal,Rockford,IL,42.287208,-89.020865
596,6762 Anderson Common,Tallahassee,FL,30.475701,-84.24704
597,5423 Flores Vista,Springfield,IL,39.74521,-89.651989
598,6008 Maddox Brooks,Long Beach,CA,33.782856,-118.144605
599,2625 Michael Dale,Sacramento,CA,38.639754,-121.496416
600,933 Tamara Ways,Corpus Christi,TX,27.729129,-97.334159
601,0961 Dennis Manor,Sacramento,CA,38.662497,-121.476962
602,23280 Luna Stravenue,Rochester,NY,43.16369,-77.674831
603,320 Parrish Field,Elgin,IL,42.014986,-88.28315
604,1567 Lopez Wells,Joliet,IL,41.538583,-88.046901
605,67632 Harris Throughway,Miami,FL,25.819012,-80.195029
606,408 David Land,St. Petersburg,FL,27.751596,-82.687798
607,46940 David Squares,San Francisco,CA,37.76716,-122.322788
608,1516 Reynolds Shore,Chicago,IL,41.999415,-87.663526
609,455 Brandy Inlet,Dallas,TX,32.857369,-96.707201
610,9444 James Valley,Houston,TX,30.052772,-95.225059
611,994 Joshua Ports,Mount Vernon,NY,40.918204,-73.821981
612,3206 Chandler Fork,El Paso,TX,31.835342,-106.33022
613,8429 Dana Ranch,Naperville,IL,41.76775,-88.180198
614,70176 Johnson Station,Jacksonville,FL,30.313472,-81.6023
615,0441 Melissa Green,Miami,FL,25.721488,-80.245956
616,46603 Richard Flat,Elgin,IL,42.036275,-88.225576
617,28219 Flores Crescent,Joliet,IL,41.558028,-88.086334
618,890 Ronald Union,Rochester,NY,43.135791,-77.643603
619,852 Diaz Summit,Fort Lauderdale,FL,26.176976,-80.19317
620,107 Glover Wells,Dallas,TX,32.895219,-96.856855
621,862 Ayala Field,San Diego,CA,32.822477,-116.958066
622,8223 Goodwin Springs,Tampa,FL,27.951252,-82.429819
623,7711 Paul Village,Springfield,IL,39.766976,-89.690949
624,60895 Hill Spur,San Antonio,TX,29.303149,-98.541111
625,56612 Gregory Summit,San Antonio,TX,29.349493,-98.434622
626,5848 Nicholas Park,Rochester,NY,43.118225,-77.602924
627,83178 Stephanie Ridge,Tallahassee,FL,30.487001,-84.268926
628,35140 Moran Cliffs,Houston,TX,29.869484,-95.200501
629,113 Michelle Park,Fresno,CA,36.74069,-119.876802
630,491 Matthew Roads,Arlington,TX,32.731059,-97.17507
631,3445 Hudson Pass,Orlando,FL,28.452275,-81.306753
632,408 Cole Summit,Tampa,FL,27.992272,-82.449863
633,379 Murray Run,Fresno,CA,36.863384,-119.874193
634,812 Bryan Rapid,Long Beach,CA,33.799167,-118.108758
635,3318 Bennett Row,Buffalo,NY,42.865435,-78.882263
636,8938 Gwendolyn Land,Miami,FL,25.843408,-80.22176
637,32245 Jocelyn Road,St. Petersburg,FL,27.790691,-82.684938
638,127 Belinda Row,San Jose,CA,37.216779,-121.894031
639,167 Maldonado Plaza,Long Beach,CA,33.795065,-118.153449
640,97274 James Station,Jacksonville,FL,30.320235,-81.640493
641,18150 Robin Drives,San Diego,CA,32.720816,-117.052005
642,3047 Collier Crescent,Syracuse,NY,43.061057,-76.140679
643,55657 Christina Cliffs,Aurora,IL,41.746717,-88.237265
644,51607 Brandon Ville,Houston,TX,29.928881,-95.367304
645,503 Moore Crossroad,Yonkers,NY,40.936069,-73.884776
646,559 Tara Burgs,San Antonio,TX,29.370534,-98.444024
647,701 Mark Prairie,Houston,TX,29.733987,-95.04772
648,62962 Misty Greens,Tallahassee,FL,30.415343,-84.262731
649,59318 Michael Tunnel,Mount Vernon,NY,40.90388,-73.821026
650,9125 Chloe Union,San Antonio,TX,29.352851,-98.544312
651,7274 Shane Glen,Miami,FL,25.775263,-80.16033
652,11056 Andrea Coves,Peoria,IL,40.708384,-89.581025
653,688 Amanda Crossing,Fort Lauderdale,FL,26.141432,-80.188912
654,8872 Sharon Cliff,Buffalo,NY,42.868426,-78.849268
655,216 Garcia Field,Chicago,IL,41.953337,-87.589192
656,793 Robinson Plain,St. Petersburg,FL,27.78581,-82.612325
657,41857 Zachary Mountain,Buffalo,NY,42.887736,-78.847809
658,433 Bush Unions,St. Petersburg,FL,27.708326,-82.645914
659,3903 James Estates,Miami,FL,25.724848,-80.285095
660,4245 Wolfe Curve,Arlington,TX,32.71506,-97.150123
661,62904 Phillips Knolls,Rockford,IL,42.261866,-89.0798
662,6421 Alejandro Land,Dallas,TX,32.862906,-96.724077
663,5311 John Manor,Rochester,NY,43.152022,-77.630392
664,224 Holmes Ranch,Fort Worth,TX,32.803514,-97.353358
665,63717 Wright Streets,San Diego,CA,33.000031,-117.176952
666,42911 Katherine Mission,San Antonio,TX,29.558857,-98.47371
667,69317 Adkins Plains,Rochester,NY,43.121505,-77.656432
668,9890 James Plaza,Houston,TX,30.041473,-95.010774
669,877 Simmons Loaf,New Rochelle,NY,40.903079,-73.772913
670,0348 Patricia Springs,Albany,NY,42.632271,-73.761001
671,670 Aguilar Square,Dallas,TX,32.796115,-96.867403
672,9661 Danielle Orchard,San Francisco,CA,37.718166,-122.395087
673,4420 Anthony Meadows,Fort Worth,TX,32.875848,-97.32627
674,771 Susan Neck,Rockford,IL,42.247839,-89.038947
675,779 Adam Squares,Peoria,IL,40.783565,-89.52698
676,145 Danielle Junction,New Rochelle,NY,40.907666,-73.777753
677,330 Richard Forks,Miami,FL,25.793532,-80.289138
678,325 James Stravenue,San Diego,CA,33.091007,-117.016121
679,87432 Armstrong Mountains,New Rochelle,NY,40.90965,-73.760078
680,1078 Dorsey Gardens,Aurora,IL,41.73574,-88.259934
681,6958 Smith Walk,Rockford,IL,42.278281,-89.021335
682,9898 Green Field,San Jose,CA,37.307035,-121.864932
683,9333 Ward Skyway,Naperville,IL,41.770548,-88.103724
684,350 Susan Camp,Corpus Christi,TX,27.790617,-97.483785
685,8079 Jay Fall,Peoria,IL,40.760776,-89.551303
686,87296 Haynes Circle,San Antonio,TX,29.553915,-98.57546
687,28058 Morales Islands,Tallahassee,FL,30.404068,-84.268638
688,5138 Roberts Trace,Orlando,FL,28.510084,-81.39564
689,085 Gomez Islands,Elgin,IL,42.01463,-88.220328
690,2250 Tammy Fort,Rochester,NY,43.197456,-77.652806
691,912 Woodward Extensions,Austin,TX,30.397495,-97.728719
692,045 Julie Hills,San Jose,CA,37.388426,-122.077499
693,277 Copeland Pines,Fresno,CA,36.844969,-119.895556
694,5477 Christopher Passage,Long Beach,CA,33.783037,-118.131397
695,38100 Michelle Alley,Yonkers,NY,40.939225,-73.894422
696,52326 Thornton Valley,Jacksonville,FL,30.324326,-81.615788
697,34476 Julie Springs,Tampa,FL,27.966527,-82.415801
698,14060 Ruiz Parkway,Arlington,TX,32.799837,-97.153874
699,78199 Davis Orchard,Buffalo,NY,42.865192,-78.869869
700,060 Morris Ramp,Rockford,IL,42.291311,-89.014406
701,6097 Michael Crest,El Paso,TX,31.773679,-106.350845
702,29410 Rogers Square,Dallas,TX,32.706243,-96.867331
703,88545 Long Row,Long Beach,CA,33.776458,-118.165089
704,610 Donna Squares,Springfield,IL,39.755565,-89.668733
705,62937 Gonzales Underpass,Arlington,TX,32.799283,-97.122491
706,79489 Mia Loaf,Miami,FL,25.812543,-80.259875
707,667 Owen Views,Albany,NY,42.632022,-73.798866
708,805 Gary Glens,Hialeah,FL,25.890377,-80.265943
709,394 Kenneth Viaduct,Buffalo,NY,42.901793,-78.896816
710,731 Christopher Underpass,San Diego,CA,32.992462,-116.922721
711,5617 Marks Ramp,Houston,TX,29.747104,-95.220095
712,34347 Jeremy Vista,Springfield,IL,39.780305,-89.676817
713,294 Pamela Islands,Fort Worth,TX,32.814545,-97.397397
714,5411 Wilkinson Greens,New Rochelle,NY,40.907679,-73.773355
715,4695 Christine Forks,Sacramento,CA,38.564086,-121.429513
716,44379 Adam Junction,San Jose,CA,37.260755,-121.946315
717,7450 Shelton Locks,Tampa,FL,27.960172,-82.400826
718,31580 Shaw Station,Fresno,CA,36.734877,-119.758581
719,146 Curtis Islands,Syracuse,NY,43.078747,-76.157645
720,300 Gonzalez Springs,Springfield,IL,39.797626,-89.68089
721,490 Williams Ville,Springfield,IL,39.732746,-89.629831
722,147 Cruz Landing,Albany,NY,42.648301,-73.777436
723,94645 Edwin Unions,Houston,TX,29.746677,-95.20526
724,5782 George Pike,Naperville,IL,41.770412,-88.163585
725,239 Brown Lake,Miami,FL,25.864736,-80.203855
726,7233 Peterson Lights,Buffalo,NY,42.865903,-78.809702
727,24724 Davis Unions,Dallas,TX,32.796504,-96.783247
728,485 Benjamin Landing,Los Angeles,CA,34.156636,-118.204881
729,31562 Antonio Glens,Aurora,IL,41.784038,-88.297609
730,1282 Faulkner Manor,Jacksonville,FL,30.304447,-81.665101
731,12226 Reed Tunnel,St. Petersburg,FL,27.716056,-82.66215
732,108 Aguilar Camp,Naperville,IL,41.794431,-88.110074
733,0808 Guzman Ridge,Rochester,NY,43.112617,-77.612642
734,229 Valerie Crossing,Elgin,IL,42.005907,-88.248976
735,1268 Douglas Tunnel,New Rochelle,NY,40.911017,-73.764237
736,36172 Oneal Forest,Elgin,IL,42.010732,-88.232997
737,954 Amber Junction,Springfield,IL,39.754447,-89.624285
738,2045 Bobby Ferry,Tampa,FL,27.969046,-82.446834
739,8302 Simmons Creek,Mount Vernon,NY,40.903602,-73.820203
740,27033 Timothy Walk,Houston,TX,30.000264,-95.163306
741,78053 Kimberly Station,Austin,TX,30.241976,-97.776919
742,8617 Nelson Lodge,San Jose,CA,37.377345,-122.041697
743,8729 Abbott Lake,Austin,TX,30.385749,-97.679665
744,60002 Christine Common,Albany,NY,42.651309,-73.762099
745,212 Elizabeth Pines,Oakland,CA,37.714833,-122.223415
746,62442 Goodman Shoals,Albany,NY,42.643787,-73.781436
747,8428 Oliver Squares,Houston,TX,29.771643,-95.323005
748,564 Kent Cliffs,Mount Vernon,NY,40.908762,-73.825911
749,203 Monica Harbor,Long Beach,CA,33.77698,-118.105499
750,3971 Noah Rue,Rochester,NY,43.187288,-77.677988
751,53875 Hansen Course,Joliet,IL,41.547047,-88.097259
752,24822 Adkins Fall,St. Petersburg,FL,27.72843,-82.614232
753,35708 Samuel Valley,Chicago,IL,41.956803,-87.646799
754,35216 Derek Plains,Dallas,TX,32.890215,-96.732734
755,31511 Gomez Landing,Chicago,IL,41.900543,-87.569026
756,48841 Smith Underpass,San Diego,CA,32.891857,-117.185716
757,810 Williams Gardens,El Paso,TX,31.895939,-106.314759
758,61587 Joshua Ridge,Syracuse,NY,43.015402,-76.156689
759,6525 Conley Rue,Peoria,IL,40.700439,-89.590354
760,77409 Phillips Ports,Rockford,IL,42.225084,-89.043044
761,197 William Heights,Dallas,TX,32.790015,-96.827397
762,36714 Raymond Glens,Springfield,IL,39.711772,-89.695756
763,09400 Brown Islands,San Francisco,CA,37.71231,-122.497436
764,701 Paige Mews,Fresno,CA,36.815646,-119.846308
765,510 Flores Park,Chicago,IL,41.827344,-87.63988
766,3158 Sergio Stravenue,Peoria,IL,40.77935,-89.553129
767,218 Amy Circles,Houston,TX,29.943187,-95.236571
768,538 Simmons Extensions,Tallahassee,FL,30.430267,-84.275483
769,79046 Gordon Avenue,Orlando,FL,28.490102,-81.310084
770,7294 Chase Lake,Naperville,IL,41.706563,-88.187677
771,998 Morgan Throughway,Naperville,IL,41.770654,-88.10867
772,79245 Sanders Prairie,Jacksonville,FL,30.306193,-81.697004
773,92526 Bruce Avenue,Corpus Christi,TX,27.755584,-97.34628
774,7922 Mitchell Radial,Chicago,IL,41.829346,-87.54077
775,122 Brown Oval,Corpus Christi,TX,27.888837,-97.336892
776,50806 Stevens Causeway,Miami,FL,25.830894,-80.1447
777,3061 Nelson Flats,Joliet,IL,41.515292,-88.003575
778,802 Jennifer Groves,San Jose,CA,37.243976,-121.951231
779,30413 Wilson Dam,Arlington,TX,32.754896,-97.101053
780,221 Maurice Overpass,Tallahassee,FL,30.430272,-84.267397
781,1233 Tyler Isle,Naperville,IL,41.712578,-88.145537
782,833 Shelton Mall,Fresno,CA,36.778813,-119.791858
783,7389 Mcdonald Station,Houston,TX,29.872933,-95.002724
784,439 Nguyen Glen,Joliet,IL,41.554924,-88.087783
785,19392 Anderson Pine,St. Petersburg,FL,27.736628,-82.686695
786,4081 Amy Mission,Albany,NY,42.633147,-73.761361
787,706 Sanchez Mission,Yonkers,NY,40.900521,-73.874272
788,7984 Cameron Landing,El Paso,TX,31.795557,-106.379741
789,946 Hall Cape,Mount Vernon,NY,40.908281,-73.828954
790,64719 Hopkins Freeway,Joliet,IL,41.506324,-88.088995
791,642 Alexandra Club,Buffalo,NY,42.929015,-78.897224
792,29740 Green Field,Syracuse,NY,43.023589,-76.129886
793,324 Ashley Inlet,Jacksonville,FL,30.390973,-81.60071
794,546 Angela Ranch,Arlington,TX,32.756815,-97.113681
795,0617 Christian Skyway,San Antonio,TX,29.383007,-98.510216
796,2872 David Lake,St. Petersburg,FL,27.758473,-82.669022
797,7812 William Motorway,Fort Lauderdale,FL,26.13147,-80.128304
798,4760 Karen Path,San Diego,CA,32.845076,-117.14153
799,29354 Waller Plaza,Fort Worth,TX,32.798053,-97.328808
800,118 Patrick Pine,Rockford,IL,42.299383,-89.088721
801,73293 Jason Heights,Fresno,CA,36.880058,-119.716963
802,1617 Matthew Crescent,San Antonio,TX,29.339809,-98.596948
803,880 Mendoza Plain,San Diego,CA,33.000458,-117.167807
804,1882 David Ville,Aurora,IL,41.778159,-88.264461
805,5038 Riddle Neck,Elgin,IL,42.006356,-88.23477
806,355 Ellis Run,Fresno,CA,36.74941,-119.831242
807,54329 Alexandria Stream,Elgin,IL,42.044778,-88.25594
808,890 Schwartz Run,Springfield,IL,39.72912,-89.621814
809,5504 Shirley Centers,Springfield,IL,39.702535,-89.630924
810,81046 Harvey Island,Miami,FL,25.782329,-80.192649
811,0434 Laurie Roads,Corpus Christi,TX,27.86933,-97.389987
812,015 Kelly Glen,Joliet,IL,41.580743,-88.099413
813,79053 Williams Rapids,Dallas,TX,32.808307,-96.739939
814,1276 Darren Locks,Mount Vernon,NY,40.905581,-73.825869
815,182 Sara Trail,Buffalo,NY,42.946523,-78.871852
816,12306 Tracy Green,Aurora,IL,41.729007,-88.212023
817,483 Alexander Station,Oakland,CA,37.749186,-122.264196
818,002 Yang Lake,Sacramento,CA,38.653331,-121.501795
819,298 Jacobs Trail,Jacksonville,FL,30.356633,-81.685351
820,3941 Chad Mills,Naperville,IL,41.742197,-88.195188
821,44256 Adams Run,Long Beach,CA,33.778653,-118.162361
822,08521 Cox Run,Aurora,IL,41.710361,-88.20733
823,7868 Sarah Greens,El Paso,TX,31.780958,-106.322109
824,3598 Daniel Key,Dallas,TX,32.737209,-96.877716
825,96817 Wright Ramp,Tallahassee,FL,30.486007,-84.284338
826,542 Jacob Ports,Arlington,TX,32.786343,-97.187561
827,5242 Steven Mountain,New Rochelle,NY,40.907543,-73.775534
828,8020 Austin Greens,Aurora,IL,41.757534,-88.295813
829,80675 Jacqueline Junctions,Arlington,TX,32.75062,-97.190681
830,4965 Kevin Bridge,Los Angeles,CA,34.050473,-118.678106
831,45789 Debra Tunnel,Houston,TX,29.986022,-95.368009
832,642 Salazar Cape,Fresno,CA,36.793978,-119.775492
833,93908 Matthew Ferry,New York,NY,40.707343,-73.925442
834,932 Stanley Pine,Dallas,TX,32.862637,-96.852708
835,368 Hernandez Ville,Springfield,IL,39.795293,-89.664256
836,71279 Dan Locks,Yonkers,NY,40.908057,-73.885597
837,32525 Julie Fields,Springfield,IL,39.741193,-89.664257
838,05743 George Meadow,San Francisco,CA,37.787549,-122.376517
839,85600 Ramirez Camp,Fort Worth,TX,32.8309,-97.30155
840,863 Bautista Village,Fort Worth,TX,32.703114,-97.36769
841,031 Vanessa Gardens,New Rochelle,NY,40.917607,-73.774661
842,29166 Nunez Light,Hialeah,FL,25.877607,-80.267294
843,6867 Beck Fort,Chicago,IL,41.95321,-87.548663
844,957 Daniels Ways,San Diego,CA,32.900984,-117.192867
845,9363 Carolyn Land,Jacksonville,FL,30.332434,-81.661069
846,2961 Virginia Harbors,San Diego,CA,32.717763,-117.185409
847,45537 Benjamin Squares,Rochester,NY,43.130019,-77.658585
848,74471 Anthony Highway,Aurora,IL,41.707056,-88.226993
849,2845 Dennis Ports,Los Angeles,CA,34.163371,-118.230426
850,535 Maldonado Parkway,Rockford,IL,42.215835,-89.004731
851,24513 Moss Terrace,Naperville,IL,41.797144,-88.160051
852,7490 Murray Valleys,Rochester,NY,43.116587,-77.627906
853,5843 Patrick Square,Fort Worth,TX,32.726869,-97.309742
854,76338 Eaton Hill,Chicago,IL,41.903424,-87.603381
855,511 Sanders Pine,Fort Lauderdale,FL,26.17879,-80.148094
856,012 Miller Rapid,Peoria,IL,40.747977,-89.589812
857,71235 Brown Rest,Dallas,TX,32.896341,-96.843582
858,46849 Amber Route,Albany,NY,42.640878,-73.7606
859,997 Ortiz Field,Aurora,IL,41.702341,-88.252798
860,1737 Pittman Fork,Joliet,IL,41.586905,-88.054778
861,39533 King Lodge,Los Angeles,CA,34.092145,-118.223749
862,369 Taylor Dam,Oakland,CA,37.748097,-122.252619
863,208 Derrick Points,Rochester,NY,43.197127,-77.646817
864,90883 Dennis Court,Tallahassee,FL,30.486703,-84.218221
865,507 Tina Valleys,Joliet,IL,41.563709,-88.073075
866,546 Jennings Extensions,San Antonio,TX,29.48754,-98.51689
867,07500 Gail Viaduct,Yonkers,NY,40.911666,-73.88636
868,92362 Copeland Islands,Los Angeles,CA,34.227955,-118.668215
869,4235 Daniel Mission,Albany,NY,42.656033,-73.766161
870,63712 Gonzales Port,Elgin,IL,42.031228,-88.273905
871,209 Ross Fords,Sacramento,CA,38.534256,-121.589061
